3575,156460,6.6,Defying Gravity (1997),1h 32min | Drama/ Romance/ Sport | 9 July 1999 (USA),"Griff wants to maintain just a superficial relationship with his all-gay boyfriend, who gets seriously wounded in a gay bashing."
3576,93185,7,The Hidden (1987),15 | 1h 37min | Horror/ Sci-Fi/ Thriller | 2 July 1988 (South Korea),A cop and an FBI agent race for answers after law abiding people suddenly become violent criminals.
3577,96324,5.1,Two Moon Junction (1988),18 | 1h 44min | Drama/ Romance | 23 July 1988 (South Korea),"A young Southern debutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival."
3578,172495,8.5,Gladiator (2000),15 | 2h 35min | Action/ Adventure/ Drama | 3 June 2000 (South Korea),A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.
3579,167203,5.7,I Dreamed of Africa (2000),12 | 1h 54min | Adventure/ Biography/ Drama | 5 May 2000 (USA),"Kuki, a divorced Italian socialite, changes her life after a serious car crash. She accepts a marriage proposal from Paolo Gallmann, a man she doesn't know well, and she moves to Kenya with him and her young son to start a cattle ranch. Challenges beset her, not the least of which is Paulo's love of danger and his leaving for days on end to hunt and fish with pals. She must face fierce storms, roving lions, venomous snakes, and murderous poachers, and she must find accommodation with a neighboring tribe. Her mother entreats her to return home. Can Kuki live her dream, tame Paolo, guide her son safely past the perils and errors of youth, and serve Africa?"
3580,153464,6,Up at the Villa (2000),PG-13 | 1h 55min | Drama/ Romance | 14 April 2000 (UK),"A widow finds choosing a new husband might not be her choice at all, as the actions of her various prospects confine her freedom."
3581,188674,7.1,Human Traffic (1999),R | 1h 39min | Comedy/ Music | 4 June 1999 (UK),"Five friends spend one lost weekend in a mix of music, love and club culture."
3582,210130,7.8,"Jails, Hospitals & Hip-Hop (2000)",R | 1h 30min | Comedy/ Documentary/ Drama | May 2000 (USA),"From the mind of Brooklyn actor, performance artist and Hip-Hop activist Danny Hoch, this film spins out the stories of ten lives shocked by global Hip-Hop, the prison system and life in general. Moving masterfully in and out of the characters while the camera cuts from film narrative to live performances, Danny blows your mind and makes you look at cultural power in a new way that is hysterically funny, tragically sad and uplifting all at once."
3583,53726,6.1,1-2-3-4 ou Les collants noirs (1961),2h 20min | Drama/ Musical | 9 May 1961 (Portugal),"Live scenes of Paris and a continuity Narrator link together four dramatic re-enactments of original ballet creations by Roland Petit and his ensemble, Ballets de Paris: Carmen (1949), La croqueuse de diamants (1950), Deuil en 24 heures (1953), and Cyrano de Bergerac (1959)."
3584,85276,5.9,Breathless (1983),18 | 1h 40min | Action/ Drama/ Romance | 16 July 1983 (South Korea),"When Jesse Lujack steals a car in Las Vegas and drives down to LA, his criminal ways only escalate- but when will it end?"
3585,49279,6.9,The Great Locomotive Chase (1956),1h 25min | Action/ Adventure/ Family | 24 August 1956 (UK),During the Civil War Union spy Andrews and his men volunteer to steal a Confederate train and drive it to Union territory while destroying the Confederate railway system along the way.
3586,80913,7,The Idolmaker (1980),1h 57min | Biography/ Drama/ Music | 14 November 1980 (USA),"Based on the life of rock promoter/producer Bob Marcucci, who discovered, among others, Frankie Avalon and Fabian."
3587,80923,6.6,Inferno (1980),15 | 1h 46min | Horror | 7 February 1980 (Italy),An American college student in Rome and his sister in New York investigate a series of killings in both locations where their resident addresses are the domain of two covens of witches.
3588,68805,6.5,The King of Marvin Gardens (1972),1h 43min | Drama | 13 October 1972 (USA),A daydreamer convinces his radio personality brother to help fund one of his get-rich-quick schemes.
3589,60749,6.3,"Die Nibelungen, Teil 1 - Siegfried (1966)",1h 31min | Adventure/ Fantasy | 13 December 1966 (West Germany),"Volker von Alzey, the royal bard of the Burgunds (far greater then modern Burgundy), ruled by the Christian, papist king Gunther, who has two brave, loyal brothers and a sister Kriemhild, tells in rhyme the tale of Siegfried of Xanthen, who in the northern kingdom of the Lowlands was a forgery apprentice, till his jealous rival's attack made him drench his blade in blood, which made it all-splitting, the right means to slay the feared-most dragon, Rachnir, whose blood makes him, once bathed in it, invulnerable; Alberich, king of the Alves, whose helmet of invisibility he beats, shows him the dragon-protected ring of the Nibelungen, and he sets out by ship for Iceland, to awake its maiden queen Brunhild, but refuses to stay with her, returning southward to rule from Xanthen on the Rhine and seek himself a queen. Siegfried challenges Gunther at Easter to a duel for both realms, is however proposed instead a preferable marital alliance with Gunther's sister Kriemhild. Just after their betrothal invades Ludegast, king of the Saxons, who however swears allegiance to Burgundy when defeated but spared in duel by Siegfried. Now Gunther demands, for Kriemhild's hand, Siegfried gets him Brunhild as politically ideal bride for Burgundy. Siegfried manages this, but only by using more magic, which will later come at a terrible price..."
3590,71772,5.7,The Lords of Flatbush (1974),1h 26min | Comedy/ Drama/ Romance | 1 May 1975 (UK),Two members of a social club in 1950s Brooklyn have more interest in romance than in rumbles.
3591,85970,6.6,Mr. Mom (1983),1h 31min | Comedy/ Drama | 19 August 1983 (USA),"After he's laid off, a husband switches roles with his wife. She returns to the workforce, and he becomes a stay-at-home dad, a job he has no clue how to do."
3592,84315,7.4,Les maitres du temps (1982),All | 1h 18min | Animation/ Adventure/ Sci-Fi | 24 March 1982 (France),"Piel, a 7 or 8 year old boy, is alone on the desert planet Perdide, only survivor of an attack by giant hornets. Calling for help, Piel's father's friend Jaffar keeps contact with the kid and hurries across space toward Perdide."
3593,185183,2.5,Battlefield Earth (2000),12 | 1h 35min | Action/ Adventure/ Sci-Fi | 17 June 2000 (South Korea),"It's the year 3000 A.D., and the Earth is lost to the alien race of Psychlos. Humanity is enslaved by these gold-thirsty tyrants, who are unaware that their 'man-animals' are about to ignite the rebellion of a lifetime."
3594,210616,6.7,Center Stage (2000),15 | 1h 55min | Drama/ Music/ Romance | 9 June 2001 (South Korea),A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.
3595,165831,5.2,Held Up (1999),PG-13 | 1h 29min | Comedy | 12 May 2000 (USA),"While they're on vacation in the Southwest, Rae finds out her man Michael spent their house money on a classic car, so she dumps him, hitching a ride to Vegas for a flight home. A kid promptly steals Michael's car, leaving him at the Zip & Sip, a convenience store. Three bumbling robbers promptly stage a hold up. Two take off with the cash stranding the third, with a mysterious crate, just as the cops arrive. The robber takes the store hostage. As incompetent cops bring in a SWAT team and try a by-the-book rescue, Michael has to keep the robber calm, find out what's in the crate, aid the negotiations, and get back to Rae. The Stockholm Syndrome asserts its effect."
3596,156323,5.8,Screwed (2000),PG-13 | 1h 21min | Comedy/ Crime | 12 May 2000 (USA),"A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped."
3597,174336,4.6,Whipped (2000),R | 1h 22min | Comedy/ Romance | 1 September 2000 (USA),"Three egotistical swingers, who think they're God's gift to women, end up having their friendships tested when all three of them pick up and start dating the same woman."
3598,171359,5.9,Hamlet (2000),15 | 1h 52min | Drama/ Romance/ Thriller | 23 June 2000 (USA),Modern-day New York City adaptation of Shakespeare's immortal story about Hamlet's plight to avenge his father's murder.
3599,37514,7.1,Anchors Aweigh (1945),2h 20min | Comedy/ Fantasy/ Music | August 1945 (USA),A pair of sailors on leave try to help a movie extra become a singing star.
3600,54692,6.1,Blue Hawaii (1961),12 | 1h 42min | Comedy/ Musical | 9 February 1962 (UK),"After arriving back in Hawaii from the Army, Chad Gates (Elvis Presley) defies his parents' wishes for him to work at the family business and instead goes to work as a tour guide at his girlfriend's agency."
3601,71288,5.9,The Castaway Cowboy (1974),1h 31min | Comedy/ Family/ Western | 1 August 1974 (USA),"A Texas cowboy is rescued at sea by a 12-year-old boy. While he waits to return home, he decides to help out his rescuer's family."
3602,53848,6.3,G.I. Blues (1960),15 | 1h 44min | Comedy/ Musical | 23 November 1960 (USA),"Tulsa, a soldier with dreams of running his own nightclub, places a bet with his friend Dynamite that he can win the heart of an untouchable dancer...but when Dynamite is transferred, Tulsa must replace him in the bet."
3603,64363,5.8,The Gay Deceivers (1969),1h 37min | Comedy | 8 April 1971 (Argentina),"Danny and Elliot avoid military service by pretending to be gay, but they have to act the part when the recruiting officer doesn't buy it."
3604,56048,7.1,Gypsy (1962),Approved | 2h 23min | Biography/ Comedy/ Drama | 1 November 1962 (USA),"Based on the Broadway hit about the life and times of burlesque dancer Gypsy Rose Lee and her aggressive stage mother, Mama Rose."
3605,51818,7,King Creole (1958),PG | 1h 56min | Crime/ Drama/ Musical | 2 July 1958 (USA),"A troubled youth's singing sets New Orleans rockin'. With a sweet girl to love him and nightclubbers cheering, it seems he will shake off his past and head for the top. But will a mobster and his man-trap moll snare him in a life of crime?"
3606,41716,7.4,On the Town (1949),1h 38min | Comedy/ Musical/ Romance | 30 December 1949 (USA),Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.
3607,70481,6.3,One Little Indian (1973),1h 30min | Comedy/ Family/ Western | 20 June 1973 (USA),"On the run from the Cavalry, a man tries to disappear while accompanied by two camels and a runaway boy. His escape is made harder when he meets a widow and her daughter who may turn him in."
3608,89791,7,Pee-wee's Big Adventure (1985),All | 1h 31min | Adventure/ Comedy/ Family | 9 August 1985 (USA),"When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life."
3609,181786,7.1,Regret to Inform (1998),1h 12min | Documentary/ War | 1998 (USA),"In this film made over ten years, filmmaker Barbara Sonneborn goes on a pilgrimage to the Vietnamese countryside where her husband was killed. She and translator (and fellow war widow) Xuan Ngoc Nguyen explore the meaning of war and loss on a human level. The film weaves interviews with Vietnamese and American widows into a vivid testament to the legacy of war."
3610,58534,6.1,Roustabout (1964),PG | 1h 41min | Drama/ Music/ Musical | 11 November 1964 (USA),"After a singer loses his job at a coffee shop, he finds employment at a struggling carnival, but his attempted romance with a teenager leads to friction with her father."
3611,36326,6.1,Saludos Amigos (1942),42min | Animation/ Short/ Adventure | 31 October 1959 (South Korea),Disney animators tour South America and present four animated shorts inspired by their trip.
3612,75232,7,The Slipper and the Rose: The Story of Cinderella (1976),2h 26min | Adventure/ Family/ Fantasy | 25 March 1976 (UK),"In the tiny kingdom of Euphrania, the King (Sir Michael Hordern) and his court are most anxious to get Prince Edward (Richard Chamberlain) wed. But Edward wants to marry for love. Meanwhile, young Cinderella (Gemma Craven) finds life drastically altered with her father's death, as she's forced to be a servant in her own house. But a cheery Fairy Godmother (Annette Crosbie) helps her with her impossible tasks, and even gets her to take an evening out at the King's bride-finding ball. But when the magic wears off, and the prince with shoe-in-hand searches for Cinderella and finds her, what is going to happen to Euphrania without the needed marriage alliance to prevent war?"
3613,96259,7,Things Change (1988),1h 40min | Comedy/ Crime/ Drama | 21 October 1988 (USA),Shoe-shiner Gino is hired to take the rap for a mafia murder. Two-bit gangster Jerry watches over Gino and gives him a weekend to remember.
3614,104438,5.8,Honeymoon in Vegas (1992),15 | 1h 36min | Comedy/ Romance/ Thriller | 6 February 1993 (South Korea),"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?"
3615,130623,6.5,Dinosaur (2000),All | 1h 22min | Animation/ Adventure/ Family | 15 July 2000 (South Korea),An orphaned dinosaur raised by lemurs joins an arduous trek to a sanctuary after a meteorite shower destroys his family home.
3616,217630,5.3,Loser (2000),PG-13 | 1h 38min | Comedy/ Romance | 21 July 2000 (USA),"A college student, branded a loser by his roommates and booted from the dorm, falls in love with a coed who has eyes for their condescending professor."
3617,215129,6.4,Road Trip (2000),18 | 1h 33min | Comedy | 28 October 2000 (South Korea),Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.
3618,196216,6.7,Small Time Crooks (2000),12 | 1h 34min | Comedy/ Crime | 24 January 2003 (South Korea),A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.
3619,80881,6.3,The Hollywood Knights (1980),1h 31min | Comedy | 30 May 1980 (USA),"Led by their comedic leader, Turk, the Hollywood Knights car club raise hell throughout Beverly Hills on Halloween Night, 1965."
3620,119746,5.9,The Myth of Fingerprints (1997),15 | 1h 33min | Comedy/ Drama/ Romance | 17 September 1997 (USA),"A few days spent in close proximity to each other soon leads to family secrets and old resentments being revealed, which threaten to splinter an already dysfunctional family."
3621,82933,7.4,Possession (1981),18 | 2h 4min | Drama/ Horror | 27 May 1981 (France),A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.
3622,66495,6.5,The Twelve Chairs (1970),1h 34min | Comedy | 28 October 1970 (USA),"In 1920s Soviet Russia, a fallen aristocrat, a priest and a con artist search for a treasure of jewels hidden inside one of twelve dining chairs, lost during the revolution."
3623,120755,6.1,Mission: Impossible II (2000),15 | 2h 3min | Action/ Adventure/ Thriller | 17 June 2000 (South Korea),IMF agent Ethan Hunt is sent to Sydney to find and destroy a genetically modified disease called 'Chimera'.
3624,184894,6.6,Shanghai Noon (2000),12 | 1h 50min | Action/ Adventure/ Comedy | 5 August 2000 (South Korea),"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss."
3625,207998,7.1,Better Living Through Circuitry (1999),1h 25min | Documentary/ Music | 14 August 1999 (USA),"This is a documentary film about the history of the U.S. rave scene which includes a fantastic soundtrack. Both the film and soundtrack capture the people and the music that shaped the underground subculture around electronic music in America. Featured soundtrack artists include: Moby, Keoki, The Crystal Method, DJ Spooky, Roni Size, Psychic TV, and a host of others."
3626,154443,5.8,8 ½ Women (1999),18 | 1h 58min | Comedy/ Drama | 2 September 2000 (South Korea),"Following the death of a mother, a father and son open up a brothel in their Genevan estate after watching 8gwa 1/2 (1963)."
3627,55830,7.1,Carnival of Souls (1962),12 | 1h 18min | Horror/ Mystery | 2 November 1962 (Finland),"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival."
3628,34742,6.8,Flying Tigers (1942),12 | 1h 42min | Action/ Drama/ Romance | 8 October 1942 (USA),Capt. Jim Gordon's command of the famed American mercenary fighter group in China is complicated by the recruitment of an old friend who is a reckless hotshot.
3629,15864,8.2,The Gold Rush (1925),All | 1h 35min | Adventure/ Comedy/ Drama | 13 July 1925 (Brazil),A prospector goes to the Klondike in search of gold and finds it and more.
3630,68863,6.4,Lisa e il diavolo (1973),1h 35min | Horror/ Mystery | 8 December 1976 (Sweden),"A tourist spends the night in a derelict Spanish villa seemingly held in the supernatural grip of an eccentric butler, who resembles a depiction of the Devil she had seen on an ancient fresco."
3631,116661,6.1,It's in the Water (1997),1h 40min | Comedy/ Romance | 30 January 1998 (USA),"Residents of the fictional town of Azalea Springs, Texas go into a panic after a gay local says the town's water supply is what made him gay."
3632,39631,7.9,Monsieur Verdoux (1947),All | 2h 4min | Comedy/ Crime/ Drama | 8 December 1947 (Sweden),"A suave but cynical man supports his family by marrying and murdering rich women for their money, but the job has some occupational hazards."
3633,64757,6.7,On Her Majesty's Secret Service (1969),15 | 2h 22min | Action/ Adventure/ Thriller | 22 May 1970 (South Korea),James Bond woos a mob boss' daughter and goes undercover to uncover the true reason for Ernst Stavro Blofeld's allergy research in the Swiss Alps involving beautiful women from around the world.
3634,58576,7.9,Seven Days in May (1964),1h 58min | Drama/ Thriller | 13 February 1964 (USA),United States military leaders plot to overthrow the President because he supports a nuclear disarmament treaty and they fear a Soviet sneak attack.
3635,76752,7.1,The Spy Who Loved Me (1977),15 | 2h 5min | Action/ Adventure/ Thriller | 15 April 1978 (South Korea),"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed."
3636,118834,6.4,Ceux qui m'aiment prendront le train (1998),2h 2min | Drama/ Romance | 15 May 1998 (France),"Friends of a recently deceased minor painter Jean-Baptiste take a train in Paris for Limoges, where he wished to be buried, and all the people on the train have their problems."
3637,89960,7.7,Sans toit ni loi (1985),15 | 1h 45min | Drama/ Romance | 4 December 1985 (France),"A young woman's body is found frozen in a ditch. Through flashbacks and interviews, we see the events that led to her inevitable death."
3638,79574,6.3,Moonraker (1979),15 | 2h 6min | Action/ Adventure/ Sci-Fi | 7 January 1981 (South Korea),"James Bond investigates the mid-air theft of a space shuttle, and discovers a plot to commit global genocide."
3639,71807,6.8,The Man with the Golden Gun (1974),15 | 2h 5min | Action/ Adventure/ Thriller | 20 December 1974 (UK),"James Bond is targeted by the world's most expensive assassin, while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder."
3640,50598,7.1,A King in New York (1957),All | 1h 50min | Comedy/ Drama | 23 September 1957 (Sweden),"A recently-deposed European monarch seeks shelter in New York City, where he becomes an accidental television celebrity and is later wrongly accused of being a Communist."
3641,14624,7,A Woman of Paris: A Drama of Fate (1923),1h 22min | Drama/ Romance | 4 November 1923 (USA),A kept woman runs into her former fiance and finds herself torn between love and comfort.
3642,34889,6.4,In Old California (1942),12 | 1h 28min | Action/ Adventure/ Drama | 31 May 1942 (USA),"During the California Gold Rush, Boston pharmacist Tom Craig sets up shop in Sacramento where he clashes with local town crook Britt Dawson."
3643,36824,6.6,The Fighting Seabees (1944),1h 40min | Drama/ Romance/ War | 10 July 1944 (UK),"During WW2, the U.S. Navy implements a new idea of forming construction battalions that also are fighting units, in case of Japanese attack."
3644,32383,6.8,Dark Command (1940),12 | 1h 34min | Drama/ Romance/ Western | 15 April 1940 (USA),"In Kansas, during the Civil War opposing pro-Union and pro-Confederate camps clash and visiting Texan Bob Seton runs afoul of William Cantrell's Raiders."
3645,55852,7.9,Cleo de 5 a 7 (1962),1h 30min | Comedy/ Drama/ Music | 11 April 1962 (France),"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor."
3646,208003,5.2,Big Momma's House (2000),12 | 1h 39min | Action/ Comedy/ Crime | 4 November 2000 (South Korea),"In order to protect a beautiful woman and her son from a robber, a male FBI agent disguises himself as a large grandmother."
3647,173910,5.9,Running Free (1999),1h 21min | Adventure/ Drama/ Family | 2 June 2000 (USA),"The tale of the extraordinary life and times of Lucky, a horse that was born in captivity but achieves his dream of running free with the help of a stableboy."
3648,50095,6.4,The Abominable Snowman (1957),1h 31min | Adventure/ Horror | 26 August 1957 (UK),A kindly English botanist and a gruff American scientist lead an expedition to the Himalayas in search of the legendary Yeti.
3649,80365,6.3,American Gigolo (1980),18 | 1h 57min | Crime/ Drama/ Mystery | 22 June 1985 (South Korea),"A Los Angeles male escort, who mostly caters to an older female clientele, is accused of a murder which he did not commit."
3650,90644,6.7,Angustia (1987),1h 26min | Horror/ Thriller | 8 January 1988 (USA),A controlling mother uses telepathic powers to send her middle-aged son on a killing spree.
3651,69029,6.2,La novia ensangrentada (1972),1h 40min | Horror | 30 September 1972 (Spain),"Newlywed Susan is haunted by visions of Mircalla Karnstein, a centuries-old bride who murdered her husband on their wedding night."
3652,81318,6.3,Paura nella citta dei morti viventi (1980),18 | 1h 33min | Horror | 11 August 1980 (Italy),"A reporter and a psychic race to close the Gates of Hell after the suicide of a clergyman caused them to open, allowing the dead to rise from their graves."
3653,60371,7.7,The Endless Summer (1965),1h 35min | Documentary/ Sport | 18 February 1965 (Australia),"The crown jewel to ten years of Bruce Brown surfing documentaries. Brown follows two young surfers around the world in search of the perfect wave, and ends up finding quite a few in addition to some colorful local characters."
3654,54953,7.5,The Guns of Navarone (1961),12 | 2h 38min | Action/ Adventure/ Drama | 28 April 1961 (UK),A British team is sent to cross occupied Greek territory and destroy the massive German gun emplacement that commands a key sea channel.
3655,70130,7.2,La grande bouffe (1973),NC-17 | 2h 10min | Comedy/ Drama | 22 May 1973 (France),A group of men go to a villa in the French countryside where they resolve to eat themselves to death.
3656,39589,7,Lured (1947),1h 42min | Crime/ Film-Noir/ Mystery | 5 September 1947 (USA),British police are after a serial killer who lures his female victims through newspaper personal ads and sends cryptic-poem clues to the cops.
3657,43899,7,Pandora and the Flying Dutchman (1951),2h 2min | Drama/ Fantasy/ Mystery | February 1951 (UK),A seductive woman falls in love with a mysterious ship's captain.
3658,62168,7,Quatermass and the Pit (1967),1h 37min | Horror/ Mystery/ Sci-Fi | October 1967 (UK),"A mysterious artifact is unearthed in London, and famous scientist Bernard Quatermass is called into to divine its origins and explain its strange effects on people."
3659,50873,6.9,Quatermass 2 (1957),1h 25min | Sci-Fi/ Horror | 17 June 1957 (UK),"Professor Quatermass, trying to gather support for his Lunar colonisation project, is intrigued by mysterious traces that have been showing up."
3662,102728,6,Puppet Master III: Toulon's Revenge (1991),R | 1h 26min | Fantasy/ Horror/ Sci-Fi | Video 1 May 1992,A puppeteer's ability to bring inanimate objects to life attracts the attention of the Nazis during World War II.
3663,107899,5.3,Puppet Master 4 (1993),R | 1h 19min | Fantasy/ Horror/ Sci-Fi | Video 22 September 1995,"A young scientist and his friends, upon being attacked by demons, are protected by a gang of animated puppets."
3664,110916,5.1,Puppet Master 5 (1994),R | 1h 22min | Fantasy/ Horror/ Sci-Fi | Video 22 September 1995,The puppets battle their most powerful enemy yet as they protect their new master from the demon God that created the Secret of Life.
3665,132451,4.1,Curse of the Puppet Master (1998),R | 1h 30min | Fantasy/ Horror/ Romance | Video 26 May 1998,A scientist attempts to master the art of transferring people's souls into puppets.
3666,189047,4,Retro Puppet Master (1999),PG-13 | 1h 20min | Adventure/ Fantasy/ Horror | Video November 2005,"In the late nineteenth century, an Ancient Egyptian sorcerer discovers the art of transferring the souls of the dead into inanimate objects."
3667,95977,4.6,Rent-a-Cop (1987),1h 36min | Action/ Comedy/ Crime | 15 January 1988 (USA),"When call-girl Della gets caught in the middle of a drug bust at a hotel where she was meeting a trick, she is held hostage by a robber that busted in on the drug agents and the drug dealers. She gets rescued by vice cop Church who is accused of staging the aborted bust. Ex-ballplayer turned drug dealer Roger is in tight with corrupt vice cops and their superiors And the fireworks start popping."
3668,63518,7.6,Romeo and Juliet (1968),12 | 2h 18min | Drama/ Romance | 5 March 1968 (UK),"When two young members of feuding families meet, forbidden love ensues."
3669,105466,6.3,Stay Tuned (1992),All | 1h 28min | Adventure/ Comedy/ Fantasy | 20 February 1993 (South Korea),A husband and wife are sucked into a hellish television set and have to survive a gauntlet of twisted versions of shows they find themselves in.
3670,38120,7.2,Story of G.I. Joe (1945),1h 48min | Biography/ Drama/ War | 13 July 1945 (USA),"During WW2, Pulitzer prize winner and war correspondent Ernie Pyle joins the army and writes articles about his comrades in his daily columns."
3671,71230,7.7,Blazing Saddles (1974),1h 33min | Comedy/ Western | 7 February 1974 (USA),"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary."
3672,71206,6.2,Benji (1974),1h 26min | Adventure/ Family/ Romance | 31 May 1974 (USA),A stray dog saves two kidnapped children.
3673,92638,6.3,Benji the Hunted (1987),1h 28min | Adventure/ Family | 19 June 1987 (USA),Benji is left in the wilderness after an accident. Can he survive?
3674,76044,6,For the Love of Benji (1977),All | 1h 25min | Adventure/ Comedy/ Drama | 10 June 1977 (USA),"Benji sniffs out a bogus CIA agent in Athens, Greece."
3675,47673,7.6,White Christmas (1954),2h | Comedy/ Musical/ Romance | 15 November 1954 (Brazil),A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.
3676,74486,7.4,Eraserhead (1977),18 | 1h 29min | Fantasy/ Horror | 1 July 1996 (South Korea),"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child."
3677,103767,8.6,Baraka (1992),1h 36min | Documentary | 19 November 1993 (USA),A collection of expertly photographed scenes of human life and religion.
3678,48347,7.4,The Man with the Golden Arm (1955),1h 59min | Crime/ Drama/ Romance | 16 January 1956 (Brazil),A junkie must face his true self to kick his drug addiction.
3679,82252,7.6,The Decline of Western Civilization (1981),1h 40min | Documentary/ History/ Music | 1983 (Italy),"A look into the Los Angeles punk rock scene, that was largely ignored by the rock music press of the time."
3680,94980,7.2,The Decline of Western Civilization Part II: The Metal Years (1988),1h 33min | Documentary/ Music | 24 August 1989 (Australia),"Documentary showcase, what life was like for the music artists living during the Los Angeles Heavy Metal scene in the mid and late 1980s."
3681,59578,8.3,Per qualche dollaro in piu (1965),12 | 2h 12min | Western | 26 August 1967 (South Korea),Two bounty hunters with the same intentions team up to track down a Western outlaw.
3682,70355,7.2,Magnum Force (1973),18 | 2h 4min | Action/ Crime/ Mystery | 25 December 1973 (USA),San Francisco Inspector 'Dirty' Harry Callahan is on the trail of vigilante Police Officers who are not above going beyond the law to kill the city's undesirables.
3683,86979,7.6,Blood Simple (1984),15 | 1h 39min | Crime/ Drama/ Thriller | 18 January 1985 (USA),"The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered."
3684,97322,6.9,The Fabulous Baker Boys (1989),15 | 1h 54min | Comedy/ Drama/ Music | 12 December 1992 (South Korea),"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer."
3685,89841,6.7,Prizzi's Honor (1985),18 | 2h 10min | Comedy/ Crime/ Drama | 30 August 1986 (South Korea),Two professional assassins fall in love.
3686,99582,6.6,Flatliners (1990),15 | 1h 55min | Drama/ Horror/ Sci-Fi | 10 August 1990 (USA),"Five medical students experiment with 'near death' experiences, until the dark consequences of past tragedies begin to jeopardize their lives."
3687,95525,7.1,Gandahar (1987),1h 18min | Animation/ Adventure/ Fantasy | 11 December 1987 (France),"An evil force from a 1000 years in the future begins to destroy an idyllic paradise, where the citizens are in perfect harmony with nature."
3688,84522,6.2,Porky's (1981),18 | 1h 34min | Comedy | 18 April 1990 (South Korea),"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them."
3689,86129,5.1,Porky's II: The Next Day (1983),1h 38min | Comedy | 24 June 1983 (Canada),The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.
3690,89826,4.9,Porky's Revenge (1985),1h 32min | Comedy | 22 March 1985 (USA),"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team."
3691,86143,5.3,Private School (1983),18 | 1h 29min | Comedy/ Romance | 8 November 1986 (South Korea),Chris from a girls' boarding school loves Jim from a nearby boys' boarding school. Jordan also wants Jim and plays dirty. Jim and 2 friends visit the girls' school posing as girls.
3692,90849,5.7,Class of Nuke 'Em High (1986),1h 25min | Comedy/ Horror/ Sci-Fi | 12 December 1986 (USA),The pupils at a high school next to a nuclear power plant start acting and looking strange after buying contaminated drugs from a plant worker.
3693,90190,6.3,The Toxic Avenger (1984),1h 22min | Action/ Comedy/ Horror | 11 April 1986 (USA),Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.
3694,98503,5.1,The Toxic Avenger Part II (1989),1h 42min | Action/ Comedy/ Horror | 24 February 1989 (USA),"The Toxic Avenger is tricked into traveling to Tokyo to search for his estranged father, leaving Tromaville open to complete domination by an evil corporation."
3695,98502,4.4,The Toxic Avenger Part III: The Last Temptation of Toxie (1989),1h 42min | Action/ Comedy/ Fantasy | 24 November 1989 (USA),"Toxie finds he has nothing to do as a superhero, as he has ridden his city of evil. He decides to go to work for a major corporation, which he discovers may be the evilest of all his adversaries."
3696,91630,6.8,Night of the Creeps (1986),18 | 1h 28min | Comedy/ Horror/ Sci-Fi | 17 July 1987 (South Korea),"Alien brain parasites, entering humans through the mouth, turn their host into a killing zombie. Some teenagers start to fight against them."
